%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
84026.933,300.695,0.973,7.422,26.81,0.362,13.75,-12.485,-11.542,-21.715,16.546,-17.955,-17.725,-15.411,-14.736,-8.856,21.552,12.237,-6.063,5.129,11.837,-19.251,0,-544.798,-289.718,14.557,-121.267,215.58
84018.877,300.697,0.973,7.422,26.81,0.202,13.858,-12.485,-11.329,-21.819,17.52,-18.059,-17.191,-16.054,-14.847,-8.961,21.023,12.982,-6.586,4.605,11.733,-19.927,0,-544.798,-289.718,14.557,-121.3,215.59
84014.849,300.692,0.973,7.422,26.81,-0.278,13.317,-12.262,-11.542,-22.133,17.303,-17.125,-18.152,-15.84,-14.178,-9.273,20.918,13.089,-6.168,4.396,11.837,-19.026,0,-544.798,-289.718,14.557,-121.251,215.59
84022.905,300.69,0.973,7.411,26.731,0.202,12.561,-12.708,-11.222,-22.028,17.412,-17.436,-16.977,-16.696,-15.071,-8.752,20.389,12.769,-5.854,4.71,12.46,-19.251,0,-544.798,-289.718,14.557,-121.283,215.58
84026.933,300.692,0.974,7.389,26.573,0.522,13.535,-12.708,-11.436,-21.611,16.979,-17.54,-17.191,-15.84,-15.071,-8.856,21.552,12.024,-5.959,4.919,11.733,-19.589,0,-544.798,-289.718,14.557,-121.283,215.58
84006.793,300.692,0.973,7.401,26.652,0.042,13.535,-12.262,-11.863,-21.715,17.412,-18.162,-17.191,-15.625,-14.289,-8.752,20.918,12.769,-7.109,5.338,11.837,-19.251,0,-544.798,-289.718,14.557,-121.267,215.57
84010.821,300.697,0.973,7.411,26.731,0.042,13.752,-11.927,-10.794,-22.446,17.628,-17.747,-18.045,-15.84,-14.512,-8.335,21.552,12.769,-6.168,4.082,12.252,-19.026,0,-544.798,-289.718,14.557,-121.3,215.58
84039.017,300.694,0.974,7.399,26.652,0.362,13.319,-12.596,-11.542,-21.506,17.628,-17.644,-17.084,-16.589,-14.624,-8.44,21.235,13.621,-5.75,5.757,11.733,-18.576,0,-544.798,-289.718,14.557,-121.3,215.58
84026.933,300.694,0.974,7.411,26.731,0.042,13.535,-12.596,-11.542,-21.506,17.844,-18.059,-17.298,-15.197,-15.405,-8.961,20.812,12.556,-6.482,5.233,12.044,-19.139,0,-544.798,-289.718,14.557,-121.283,215.601
84043.045,300.692,0.974,7.388,26.573,0.202,13.644,-11.927,-12.932,-21.193,17.844,-17.644,-17.084,-15.84,-13.954,-9.065,21.446,12.876,-6.586,4.919,11.629,-18.801,0,-544.798,-289.718,14.557,-121.251,215.59
84039.017,300.69,0.974,7.377,26.494,0.362,13.752,-12.485,-11.436,-22.654,17.52,-17.54,-17.404,-15.84,-14.624,-8.231,20.812,12.45,-6.586,4.291,12.252,-18.576,0,-544.798,-289.718,14.557,-121.283,215.57
84022.905,300.69,0.973,7.4,26.652,0.042,13.535,-12.596,-11.649,-21.924,17.087,-17.332,-16.977,-16.161,-15.071,-8.44,21.34,13.089,-6.377,5.233,11.11,-18.689,0,-544.798,-289.718,14.557,-121.283,215.58
84026.933,300.69,0.974,7.411,26.731,0.202,13.427,-12.819,-11.756,-21.715,17.736,-17.747,-17.298,-15.732,-14.624,-8.962,21.235,12.556,-6.063,4.815,11.733,-19.251,0,-544.798,-289.718,14.557,-121.283,215.59
84034.989,300.694,0.974,7.41,26.731,0.362,13.21,-12.039,-11.756,-21.819,17.844,-17.332,-17.298,-15.518,-14.289,-9.379,21.129,12.982,-6.272,4.919,12.252,-18.576,0,-544.798,-289.718,14.557,-121.267,215.58
84034.989,300.692,0.974,7.432,26.889,-0.118,13.319,-12.373,-11.222,-22.341,18.06,-17.644,-16.871,-15.947,-14.959,-8.858,20.601,12.876,-5.959,4.291,11.941,-19.364,0,-544.798,-289.718,14.557,-121.267,215.58
84026.933,300.69,0.974,7.4,26.652,0.042,13.427,-12.819,-11.436,-21.61,16.871,-17.955,-17.404,-15.732,-14.624,-8.545,21.235,11.918,-6.272,4.815,11.733,-19.139,0,-544.798,-289.718,14.557,-121.234,215.601
84022.905,300.692,0.973,7.389,26.573,-0.118,13.535,-12.373,-11.542,-22.028,17.952,-17.851,-17.084,-15.84,-14.847,-9.066,21.235,12.876,-6.691,4.919,12.044,-20.377,0,-544.798,-289.718,14.557,-121.283,215.601
84026.933,300.692,0.974,7.389,26.573,0.042,13.968,-12.039,-11.542,-22.028,17.952,-17.955,-17.511,-15.732,-14.736,-9.17,21.34,12.876,-6.482,4.501,12.252,-18.576,0,-544.798,-289.718,14.557,-121.267,215.611
84034.989,300.687,0.974,7.399,26.652,0.362,12.994,-12.373,-11.329,-21.819,17.844,-17.54,-17.191,-16.375,-15.294,-8.441,20.601,13.301,-6.063,4.501,12.356,-19.251,0,-544.798,-289.718,14.557,-121.3,215.59
84026.933,300.694,0.974,7.367,26.415,-0.118,14.075,-13.042,-11.863,-21.61,17.52,-17.955,-17.511,-15.84,-14.289,-8.545,21.129,12.237,-6.377,5.233,12.46,-19.251,0,-544.798,-289.718,14.557,-121.3,215.59
84034.989,300.692,0.974,7.41,26.731,0.042,13.1,-12.15,-11.542,-21.61,17.628,-18.37,-16.764,-16.161,-14.401,-9.275,21.129,12.982,-7.004,5.129,12.252,-19.364,0,-544.798,-289.718,14.557,-121.3,215.58
84043.045,300.69,0.974,7.41,26.731,0.042,13.533,-12.373,-11.436,-21.61,17.412,-17.228,-17.938,-15.732,-14.847,-8.858,21.129,13.195,-6.063,4.71,11.629,-19.026,0,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.694,0.973,7.4,26.652,-0.118,13.208,-12.596,-11.329,-22.028,17.628,-17.54,-16.657,-16.375,-13.843,-8.649,21.235,13.408,-6.482,4.815,11.733,-19.026,0,-544.798,-289.718,14.557,-121.283,215.59
84026.933,300.69,0.974,7.4,26.652,-0.118,14.291,-13.154,-11.863,-22.132,17.844,-17.54,-17.298,-15.518,-14.847,-8.649,21.446,12.237,-6.482,4.605,12.46,-18.463,0,-544.798,-289.718,14.557,-121.267,215.58
84014.849,300.69,0.973,7.4,26.652,0.042,13.75,-11.704,-11.649,-21.819,17.844,-17.644,-16.55,-15.732,-14.289,-9.066,21.023,12.876,-6.691,5.024,12.044,-18.914,0,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.695,0.973,7.4,26.652,0.042,14.291,-12.039,-11.115,-22.237,17.412,-17.54,-17.191,-16.161,-14.289,-8.649,20.918,12.663,-6.168,4.187,12.564,-18.689,0,-544.798,-289.718,14.557,-121.283,215.57
84030.961,300.694,0.974,7.399,26.652,0.042,13.858,-12.15,-11.222,-21.506,16.979,-17.228,-16.871,-16.375,-14.401,-8.024,21.34,12.982,-6.691,5.024,11.525,-18.576,0,-544.798,-289.718,14.557,-121.234,215.59
84014.849,300.697,0.973,7.389,26.573,-0.118,13.75,-13.154,-11.756,-21.297,17.628,-17.644,-17.191,-15.197,-15.071,-9.17,20.918,12.663,-6.795,5.233,12.148,-19.477,0,-544.798,-289.718,14.557,-121.3,215.59
84026.933,300.695,0.973,7.4,26.652,0.042,13.75,-12.262,-12.077,-22.446,17.628,-17.54,-16.657,-15.625,-14.178,-9.483,21.446,12.876,-6.586,4.815,12.46,-18.914,0,-544.798,-289.718,14.557,-121.267,215.56
84018.877,300.695,0.973,7.4,26.652,-0.278,13.317,-12.596,-10.901,-22.446,18.169,-17.228,-16.977,-15.84,-14.289,-8.545,20.812,12.45,-7.004,4.605,12.252,-19.251,0,-544.798,-289.718,14.557,-121.283,215.59
84010.821,300.692,0.973,7.367,26.415,-0.118,13.858,-12.708,-11.329,-22.028,17.087,-17.747,-17.084,-15.84,-14.289,-8.754,21.552,12.876,-6.272,5.024,11.733,-18.914,0,-544.798,-289.718,14.557,-121.267,215.601
84014.849,300.694,0.973,7.378,26.494,-0.118,12.992,-12.373,-11.222,-21.715,17.628,-18.474,-17.084,-15.518,-14.959,-8.441,21.129,13.089,-6.377,4.919,12.148,-19.589,0,-544.798,-289.718,14.557,-121.251,215.57
84026.933,300.695,0.973,7.4,26.652,0.042,13.425,-12.373,-11.756,-21.924,17.952,-17.332,-18.152,-15.947,-14.178,-9.379,21.657,12.663,-6.691,4.919,12.148,-18.463,0,-544.798,-289.718,14.557,-121.251,215.59
84014.849,300.695,0.973,7.389,26.573,0.042,13.317,-12.373,-11.329,-21.924,17.844,-17.332,-16.871,-15.732,-14.624,-8.233,20.601,12.982,-6.586,4.919,12.252,-19.026,0,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.702,0.973,7.4,26.652,0.202,13.966,-12.819,-11.97,-20.775,16.979,-17.332,-17.191,-15.625,-14.736,-8.962,21.657,12.024,-6.063,4.71,11.837,-19.477,0,-544.798,-289.718,14.557,-121.267,215.59
84018.877,300.695,0.973,7.389,26.573,0.042,13.641,-12.039,-11.649,-21.506,17.736,-18.266,-17.084,-15.947,-14.066,-8.754,21.657,12.556,-6.586,4.71,12.044,-19.026,0,-544.798,-289.718,14.557,-121.267,215.57
84018.877,300.702,0.973,7.345,26.257,-0.278,14.291,-11.816,-11.222,-21.715,17.628,-17.125,-17.404,-15.625,-14.736,-8.962,21.763,12.982,-6.168,4.396,11.421,-18.351,0,-544.798,-289.718,14.557,-121.267,215.58
84014.849,300.695,0.973,7.378,26.494,-0.438,13.317,-12.819,-10.903,-21.715,17.412,-17.955,-16.337,-16.054,-14.959,-8.233,21.023,12.982,-6.272,4.815,11.733,-18.801,0,-544.798,-289.718,14.557,-121.283,215.57
84010.821,300.689,0.973,7.378,26.494,-0.118,13.966,-13.599,-11.651,-21.506,17.52,-17.332,-16.871,-15.732,-15.406,-9.066,21.235,11.918,-6.272,5.024,11.941,-18.801,0,-544.798,-289.718,14.557,-121.283,215.58
84022.905,300.694,0.973,7.411,26.731,0.042,14.075,-12.485,-11.651,-20.984,17.52,-18.162,-16.764,-15.304,-13.954,-8.545,21.34,13.301,-6.9,5.024,12.044,-19.139,0,-544.798,-289.718,14.557,-121.267,215.58
84022.905,300.694,0.973,7.4,26.652,0.202,13.858,-11.816,-11.117,-21.819,17.952,-16.813,-17.725,-15.947,-14.178,-8.441,21.552,12.556,-6.272,4.291,11.525,-18.576,0,-544.798,-289.718,14.557,-121.234,215.611
84018.877,300.692,0.973,7.411,26.731,-0.118,13.317,-12.262,-11.224,-21.506,17.736,-17.436,-16.871,-16.375,-14.624,-8.858,20.706,12.876,-6.482,5.233,11.318,-19.026,0,-544.798,-289.718,14.557,-121.283,215.59
84018.877,300.69,0.973,7.367,26.415,-0.438,13.208,-13.042,-11.651,-21.402,17.412,-17.332,-17.191,-15.625,-15.182,-8.441,21.34,12.344,-6.482,5.233,12.46,-19.026,0,-544.798,-289.718,14.557,-121.267,215.58
84010.821,300.692,0.973,7.389,26.573,-0.118,13.208,-11.816,-11.758,-21.297,17.736,-17.436,-17.404,-15.518,-14.401,-8.858,20.706,12.876,-6.691,4.291,12.252,-18.576,0,-544.798,-289.718,14.557,-121.267,215.58
84018.877,300.69,0.973,7.4,26.652,-0.278,13.75,-12.373,-11.33,-22.55,16.979,-17.436,-17.298,-15.84,-14.624,-8.648,20.706,12.876,-6.795,4.291,11.837,-19.139,0,-544.798,-289.718,14.557,-121.283,215.57
84014.849,300.69,0.973,7.389,26.573,0.042,13.425,-12.819,-11.33,-21.61,17.195,-17.54,-17.084,-16.268,-14.959,-8.544,21.552,12.769,-6.586,4.815,11.525,-18.801,0,-544.798,-289.718,14.557,-121.267,215.58
84014.849,300.692,0.973,7.378,26.494,-0.118,13.966,-12.373,-11.117,-21.402,17.52,-17.54,-17.298,-15.518,-14.847,-9.065,21.235,12.663,-6.168,4.605,12.044,-20.04,0,-544.798,-289.718,14.557,-121.251,215.58
84018.877,300.69,0.973,7.389,26.573,0.202,13.1,-11.927,-11.972,-21.088,17.52,-17.332,-17.511,-15.947,-14.401,-9.69,21.446,12.982,-6.586,5.024,11.733,-18.801,0,-544.798,-289.718,14.557,-121.3,215.59
84014.849,300.694,0.973,7.411,26.731,0.042,13.425,-12.485,-11.33,-22.028,17.736,-17.436,-17.191,-15.84,-14.178,-8.44,20.918,12.982,-6.168,4.605,11.733,-19.139,0,-544.798,-289.718,14.557,-121.267,215.59
84051.101,300.69,0.974,7.42,26.81,-0.278,13.641,-12.819,-10.903,-21.088,16.979,-17.644,-17.191,-15.411,-14.178,-8.752,21.657,12.237,-6.691,4.815,11.629,-18.801,0,-544.798,-289.718,14.557,-121.267,215.59
84018.877,300.69,0.973,7.356,26.336,-0.278,13.858,-12.039,-11.865,-21.402,18.061,-18.266,-16.871,-15.625,-14.959,-8.752,21.446,12.663,-6.691,4.919,11.941,-19.927,0,-544.798,-289.718,14.557,-121.3,215.59
84022.905,300.69,0.973,7.345,26.257,-0.438,13.641,-12.485,-11.865,-21.61,17.844,-17.747,-17.404,-15.733,-14.512,-9.586,21.34,12.982,-6.691,4.71,11.837,-19.139,0,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.689,0.973,7.367,26.415,0.202,13.208,-12.373,-11.01,-22.341,17.52,-17.747,-17.084,-15.84,-14.959,-8.544,20.601,13.089,-6.586,4.396,11.733,-18.576,0,-544.798,-289.718,14.557,-121.267,215.57
84014.849,300.692,0.973,7.389,26.573,0.042,13.966,-12.819,-11.756,-21.402,17.195,-17.54,-17.404,-15.84,-14.624,-8.856,21.446,12.131,-6.586,4.396,11.525,-18.689,0,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.695,0.973,7.411,26.731,0.362,13.533,-12.15,-11.542,-21.506,17.628,-18.266,-17.298,-15.84,-14.847,-8.856,21.235,13.621,-6.586,4.71,11.837,-19.702,0,-544.798,-289.718,14.557,-121.267,215.59
84030.961,300.692,0.974,7.367,26.415,0.202,13.641,-12.15,-11.542,-21.611,17.195,-17.54,-17.725,-15.733,-14.959,-8.648,21.023,13.301,-6.272,4.501,12.148,-18.576,0,-544.798,-289.718,14.557,-121.283,215.59
84010.821,300.69,0.973,7.356,26.336,-0.278,12.667,-12.485,-11.436,-21.611,17.412,-17.436,-16.977,-16.161,-14.401,-8.752,21.235,13.089,-6.9,5.233,12.148,-18.914,0,-544.798,-289.718,14.557,-121.283,215.58
84026.933,300.692,0.974,7.378,26.494,-0.278,13.966,-13.488,-11.756,-21.506,18.061,-17.644,-17.084,-16.054,-15.629,-8.648,21.657,12.556,-6.586,5.233,12.46,-19.139,0,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.692,0.973,7.356,26.336,-0.278,13.641,-11.816,-12.184,-21.297,17.736,-17.955,-17.618,-15.733,-14.289,-9.69,21.552,13.408,-7.004,5.024,11.941,-19.139,0,-544.798,-289.718,14.557,-121.251,215.59
84022.905,300.689,0.973,7.378,26.494,0.042,13.75,-12.262,-11.222,-22.237,17.412,-17.228,-17.511,-15.84,-14.736,-8.752,21.657,12.556,-5.959,3.977,12.356,-19.251,0,-544.798,-289.718,14.557,-121.267,215.59
84018.877,300.694,0.973,7.389,26.573,0.042,13.208,-12.262,-11.649,-21.611,17.087,-17.644,-16.977,-16.375,-14.512,-8.127,21.34,12.663,-6.482,4.605,11.525,-19.026,0,-544.798,-289.718,14.557,-121.267,215.58
84030.961,300.697,0.974,7.389,26.573,0.042,13.425,-12.708,-11.863,-21.715,18.061,-18.37,-17.191,-15.411,-15.517,-8.231,21.446,12.663,-6.9,4.919,11.837,-19.927,0,-544.798,-289.718,14.557,-121.283,215.59
84026.933,300.69,0.974,7.367,26.415,-0.118,13.533,-12.485,-12.291,-21.819,17.412,-17.332,-16.657,-16.161,-14.401,-9.69,21.235,12.982,-6.377,4.919,11.941,-18.801,0,-544.798,-289.718,14.557,-121.283,215.59
84026.933,300.692,0.974,7.367,26.415,-0.118,13.1,-12.373,-11.115,-22.341,17.736,-17.955,-17.191,-16.375,-15.182,-8.44,20.812,13.089,-6.377,4.396,12.356,-19.477,0,-544.798,-289.718,14.557,-121.251,215.59
84022.905,300.689,0.973,7.367,26.415,0.042,14.075,-12.485,-11.329,-21.297,16.546,-17.851,-17.298,-16.161,-14.959,-8.961,21.657,12.237,-6.795,4.815,11.421,-18.689,0,-544.798,-289.718,14.557,-121.283,215.58
84022.905,300.684,0.973,7.356,26.336,-0.118,13.533,-12.485,-11.542,-22.133,18.277,-18.266,-17.404,-15.947,-14.512,-8.648,21.552,13.089,-6.482,4.605,12.356,-19.589,0,-544.798,-289.718,14.557,-121.283,215.58
84030.961,300.695,0.974,7.378,26.494,0.202,13.317,-12.039,-11.649,-22.028,17.952,-17.125,-17.191,-15.733,-14.289,-9.69,21.446,13.301,-6.377,4.396,11.525,-18.689,0,-544.798,-289.718,14.557,-121.267,215.59
84034.989,300.692,0.974,7.377,26.494,0.042,12.884,-12.039,-11.756,-22.133,17.52,-17.332,-16.977,-15.84,-15.294,-8.961,21.235,12.982,-6.586,4.815,11.941,-18.914,0,-544.798,-289.718,14.557,-121.234,215.611
84022.905,300.692,0.973,7.389,26.573,-0.118,13.966,-13.154,-11.756,-21.611,17.087,-18.059,-17.404,-15.947,-15.182,-8.856,21.974,12.982,-6.063,5.024,11.629,-19.139,0,-544.798,-289.718,14.557,-121.267,215.59
84047.073,300.695,0.974,7.388,26.573,0.042,13.641,-12.262,-11.756,-21.506,18.277,-18.37,-17.511,-15.411,-14.959,-8.961,21.129,13.089,-7.109,5.024,11.525,-20.04,0,-544.798,-289.718,14.557,-121.283,215.59
84026.933,300.692,0.974,7.356,26.336,-0.118,13.75,-12.15,-11.436,-21.402,17.844,-17.436,-17.938,-16.054,-14.959,-9.169,20.918,12.982,-5.854,4.187,11.629,-19.026,0,-544.798,-289.718,14.557,-121.283,215.58
84018.877,300.687,0.973,7.367,26.415,-0.118,12.992,-13.042,-11.542,-21.819,17.628,-17.747,-16.657,-16.696,-14.959,-8.961,21.446,12.769,-6.586,5.233,12.044,-19.139,0,-544.798,-289.718,14.557,-121.251,215.58
84022.905,300.686,0.973,7.367,26.415,-0.438,13.966,-13.599,-11.542,-21.819,18.06,-17.644,-17.298,-15.947,-15.517,-8.961,21.235,12.237,-5.854,4.71,12.46,-19.702,0,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.69,0.973,7.389,26.573,-0.118,13.533,-12.596,-12.397,-21.819,17.628,-18.162,-17.298,-16.161,-14.401,-9.273,21.235,13.514,-7.109,4.605,11.941,-18.914,0,-544.798,-289.718,14.557,-121.267,215.59
84030.961,300.69,0.974,7.388,26.573,0.362,13.641,-12.262,-11.008,-22.237,17.195,-17.747,-17.831,-16.054,-15.071,-8.856,21.34,12.769,-6.272,3.977,12.252,-18.914,0,-544.798,-289.718,14.557,-121.267,215.601
84043.045,300.695,0.974,7.377,26.494,0.362,13.75,-12.819,-11.329,-21.715,17.736,-17.54,-16.764,-16.803,-14.512,-8.856,21.446,12.769,-6.795,5.233,11.421,-19.477,0,-544.798,-289.718,14.557,-121.267,215.601
84030.961,300.69,0.974,7.355,26.336,-0.118,14.075,-13.377,-11.756,-21.819,17.844,-17.332,-17.511,-16.054,-15.964,-8.858,21.129,12.556,-6.377,4.605,12.148,-19.364,0,-544.798,-289.718,14.557,-121.251,215.58
84026.933,300.689,0.974,7.367,26.415,-0.278,13.533,-12.485,-12.397,-21.402,17.844,-17.644,-17.511,-16.054,-14.959,-9.483,20.918,13.301,-6.9,4.815,11.733,-19.477,0,-544.798,-289.718,14.557,-121.267,215.59
84030.961,300.692,0.974,7.367,26.415,-0.118,13.425,-12.596,-11.436,-22.863,17.628,-17.851,-17.725,-16.054,-14.959,-8.858,20.601,12.982,-6.063,3.454,12.252,-19.139,0,-544.798,-289.718,14.557,-121.251,215.59
84026.933,300.692,0.974,7.367,26.415,-0.118,13.208,-12.708,-12.077,-21.715,17.195,-17.955,-17.404,-16.268,-15.629,-8.754,21.657,12.876,-6.586,5.338,11.318,-18.801,0,-544.798,-289.718,14.557,-121.283,215.59
84022.905,300.692,0.973,7.356,26.336,0.042,13.858,-13.042,-11.97,-21.924,18.277,-18.681,-17.618,-16.161,-15.629,-9.066,21.763,13.514,-6.482,4.71,12.044,-20.152,0,-544.798,-289.718,14.557,-121.283,215.59
84022.905,300.695,0.973,7.378,26.494,-0.278,13.533,-12.485,-11.542,-21.715,18.06,-17.955,-17.618,-15.518,-15.071,-9.796,21.552,12.769,-6.9,4.71,11.733,-19.477,0,-544.798,-289.718,14.557,-121.267,215.59
84039.017,300.694,0.974,7.388,26.573,-0.278,12.667,-13.042,-11.329,-22.446,18.385,-17.851,-17.404,-16.054,-15.182,-8.337,20.706,12.876,-6.377,5.233,11.941,-18.914,0,-544.798,-289.718,14.557,-121.251,215.58
84026.933,300.694,0.974,7.389,26.573,-0.438,13.641,-13.154,-11.649,-21.61,17.195,-17.851,-17.511,-16.054,-15.294,-8.649,21.657,12.556,-6.482,5.338,11.733,-19.702,0,-544.798,-289.718,14.557,-121.267,215.611
84034.989,300.698,0.974,7.344,26.257,0.042,13.641,-12.485,-11.542,-21.924,18.601,-18.37,-17.298,-15.733,-14.736,-9.066,21.235,12.663,-6.377,4.71,12.252,-19.814,0,-544.798,-289.718,14.557,-121.267,215.59
84018.877,300.687,0.973,7.367,26.415,-0.438,13.75,-12.596,-11.542,-22.446,17.736,-17.332,-18.259,-16.054,-13.954,-9.691,21.34,13.195,-6.586,4.919,12.044,-19.364,0,-544.798,-289.718,14.557,-121.267,215.59
84018.877,300.692,0.973,7.367,26.415,-0.118,13.425,-12.819,-11.649,-21.924,18.06,-17.436,-16.764,-16.375,-15.071,-8.649,21.023,12.556,-6.691,4.919,11.837,-19.026,0,-544.798,-289.718,14.557,-121.267,215.611
84030.961,300.697,0.974,7.356,26.336,-0.118,14.183,-13.265,-11.222,-21.819,17.412,-17.644,-17.084,-15.518,-15.405,-8.649,21.129,11.918,-6.063,4.919,12.356,-18.914,0,-544.798,-289.718,14.557,-121.3,215.58
84030.961,300.694,0.974,7.367,26.415,0.042,13.75,-11.927,-11.649,-21.402,17.844,-17.747,-17.618,-15.625,-14.401,-9.275,21.552,13.089,-6.586,5.024,12.044,-19.702,0,-544.798,-289.718,14.557,-121.316,215.58
84034.989,300.692,0.974,7.377,26.494,-0.278,14.075,-12.596,-11.008,-22.132,17.952,-17.747,-17.618,-16.161,-14.847,-8.754,21.446,13.089,-6.168,3.873,12.148,-19.026,0,-544.798,-289.718,14.557,-121.3,215.59
84018.877,300.694,0.973,7.367,26.415,-0.118,13.317,-12.819,-11.115,-21.715,17.628,-17.54,-17.084,-16.482,-14.289,-8.545,21.446,12.982,-6.063,4.71,11.837,-19.702,0,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.692,0.973,7.356,26.336,-0.278,14.183,-13.042,-11.756,-21.61,17.736,-17.747,-17.404,-15.732,-14.736,-8.962,21.552,13.089,-6.272,5.024,12.148,-19.364,0,-544.798,-289.718,14.557,-121.283,215.58
84022.905,300.692,0.973,7.345,26.257,-0.278,13.208,-11.704,-11.863,-21.819,17.736,-17.747,-16.977,-15.84,-14.178,-9.17,20.918,12.663,-7.422,5.024,11.837,-19.251,0,-544.798,-289.718,14.557,-121.283,215.59
84026.933,300.694,0.974,7.367,26.415,0.042,13.641,-12.373,-11.115,-22.341,17.952,-17.54,-17.511,-15.947,-14.178,-8.754,20.812,12.876,-6.691,4.082,12.148,-19.589,0,-544.798,-289.718,14.557,-121.283,215.59
84043.045,300.694,0.974,7.377,26.494,0.042,13.1,-12.373,-11.542,-21.715,17.412,-17.747,-17.298,-16.268,-15.071,-9.066,21.763,12.876,-7.004,4.815,11.525,-20.04,0,-544.798,-289.718,14.557,-121.251,215.59
84026.933,300.695,0.973,7.289,25.862,-0.438,12.992,-12.485,-11.649,-21.819,18.169,-18.162,-17.404,-15.947,-15.629,-9.691,21.763,12.769,-6.9,5.024,12.252,-19.702,0,-544.798,-289.718,14.557,-121.234,215.58
84030.961,300.694,0.974,7.367,26.415,-0.278,13.317,-12.596,-11.97,-22.132,18.169,-17.021,-17.404,-15.732,-14.401,-9.796,21.446,12.769,-6.9,4.815,11.733,-19.589,0,-544.798,-289.718,14.557,-121.283,215.57
84030.961,300.689,0.974,7.355,26.336,-0.118,12.992,-12.596,-11.115,-22.341,17.952,-17.851,-17.084,-15.84,-14.736,-8.337,21.235,13.301,-6.9,4.187,11.837,-19.364,0,-544.798,-289.718,14.557,-121.3,215.601
84018.877,300.694,0.973,7.367,26.415,0.042,13.208,-13.377,-12.077,-21.61,17.736,-18.059,-17.084,-16.054,-15.071,-9.17,21.974,12.876,-7.004,5.443,12.044,-19.814,0,-544.798,-289.718,14.557,-121.267,215.59
84006.793,300.692,0.973,7.379,26.494,-0.118,13.425,-12.708,-11.863,-22.341,18.385,-18.37,-17.831,-15.625,-15.405,-9.379,21.974,13.089,-6.9,5.233,12.252,-20.04,0,-544.798,-289.718,14.557,-121.267,215.59
84018.877,300.697,0.973,7.367,26.415,0.042,13.425,-12.262,-11.649,-22.028,18.493,-17.436,-17.831,-15.84,-14.959,-9.483,21.657,13.408,-7.004,5.024,11.837,-19.251,0,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.7,0.973,7.378,26.494,0.042,12.884,-12.819,-10.901,-21.819,17.844,-17.747,-16.871,-16.268,-14.736,-8.649,20.918,13.621,-5.854,5.129,12.356,-19.139,0,-544.798,-289.718,14.557,-121.234,215.59
84018.877,300.694,0.973,7.389,26.573,-0.278,13.858,-13.822,-11.649,-21.402,17.952,-17.436,-17.298,-15.625,-15.294,-8.962,21.974,12.769,-6.063,5.024,12.356,-18.914,0,-544.798,-289.718,14.557,-121.283,215.59
84022.905,300.694,0.973,7.356,26.336,-0.118,14.075,-12.039,-12.077,-21.924,18.061,-18.578,-16.764,-15.84,-14.066,-8.649,21.235,13.408,-7.109,5.024,12.46,-18.914,0,-544.798,-289.718,14.557,-121.251,215.58
84014.849,300.694,0.973,7.378,26.494,-0.118,14.508,-12.15,-11.222,-22.341,17.952,-17.021,-17.831,-15.625,-14.289,-8.962,21.446,13.301,-6.063,4.501,12.252,-18.689,0,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.692,0.973,7.367,26.415,-0.118,13.425,-12.262,-11.329,-21.297,17.628,-17.436,-16.764,-16.696,-14.401,-8.545,21.023,12.982,-6.377,5.547,12.46,-19.477,0,-544.798,-289.718,14.557,-121.267,215.58
84026.933,300.694,0.974,7.378,26.494,-0.278,13.641,-13.154,-11.436,-21.297,17.952,-17.228,-16.657,-15.84,-14.401,-8.545,21.34,12.876,-6.272,5.024,12.252,-19.477,0,-544.798,-289.718,14.557,-121.267,215.611
84018.877,300.69,0.973,7.378,26.494,0.202,13.641,-12.15,-11.97,-21.61,17.628,-17.747,-17.298,-15.411,-14.512,-8.754,21.34,12.663,-6.795,4.71,11.837,-19.026,0,-544.798,-289.718,14.557,-121.251,215.57
