%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101602.424,300.594,1.178,0.000,-0.340,-0.144,-4.431,-3.567,-1.176,-0.939,-1.079,-3.528,-3.737,-3.104,-1.451,-1.563,-0.527,-3.717,0.733,-1.776,-0.933,-1.351,20.019,0.071,0.720,0.003,535.448,336.520
101602.424,300.596,1.178,0.000,-0.103,-0.144,-4.323,-2.898,-1.069,0.000,-1.727,-3.943,-3.630,-3.960,-1.786,-1.355,0.423,-4.248,0.628,-0.522,-1.555,-2.252,20.050,0.033,0.710,0.003,535.448,336.520
101610.487,300.593,1.178,0.000,-0.103,0.016,-4.323,-3.121,-1.283,-0.104,-0.324,-3.943,-3.096,-2.997,-2.344,-1.146,0.317,-3.929,0.209,-1.149,-1.036,-2.702,20.040,0.033,0.720,0.002,535.448,336.520
101610.487,300.617,1.178,24.761,360.984,0.496,380.665,379.276,383.308,384.242,383.383,380.700,381.252,381.235,381.904,382.559,384.971,379.677,384.826,383.499,382.723,381.832,-7.968,-1.679,-0.001,-0.081,535.448,336.520
101606.456,300.617,1.177,24.765,361.063,0.496,379.799,381.285,382.452,383.302,382.734,380.076,380.931,381.128,382.240,381.202,384.126,380.209,383.884,382.976,382.723,382.396,-7.958,-1.736,0.019,-0.080,535.448,336.520
101598.393,300.617,1.177,24.757,360.826,0.176,380.015,380.615,383.841,383.511,383.275,381.116,381.038,381.450,382.799,382.454,384.654,380.741,384.512,382.348,383.346,382.283,-7.947,-1.698,-0.001,-0.080,535.448,336.520
101610.487,300.615,1.178,24.753,360.747,0.176,380.340,381.173,383.413,385.077,383.816,381.428,381.680,381.772,383.246,383.811,385.816,381.805,385.350,384.651,383.553,383.975,-7.947,-1.717,0.019,-0.081,535.448,336.520
101618.550,300.617,1.178,24.750,360.668,0.176,381.098,382.513,384.162,384.972,385.113,381.220,382.001,383.058,383.023,383.811,385.816,381.805,385.559,384.127,384.592,382.509,-7.968,-1.736,0.019,-0.081,535.448,336.520
101602.424,300.614,1.177,24.751,360.668,-0.144,381.639,382.066,383.841,385.181,383.924,381.530,381.573,381.772,383.805,382.767,385.288,381.166,385.978,383.604,383.865,383.524,-7.989,-1.679,0.019,-0.082,535.448,336.520
101614.519,300.614,1.178,24.747,360.589,0.016,379.799,381.396,383.948,383.927,384.248,381.426,381.891,382.308,383.023,383.811,385.394,382.230,386.397,384.337,384.592,383.862,-7.979,-1.698,0.009,-0.082,535.448,336.520
101606.456,300.615,1.177,24.756,360.826,0.656,382.397,381.285,384.055,385.495,383.708,381.946,382.212,382.842,384.253,384.438,386.345,380.954,385.978,384.546,383.761,383.411,-7.968,-1.717,0.019,-0.081,535.448,336.520
101610.487,300.620,1.178,24.748,360.589,0.336,380.990,380.950,383.306,384.240,383.383,380.594,381.035,381.662,383.086,382.767,384.866,380.741,384.407,382.976,383.346,382.283,-7.979,-1.698,0.009,-0.081,535.448,336.520
101618.550,300.617,1.178,24.747,360.589,0.176,380.124,380.838,383.413,384.136,383.167,380.594,379.966,381.448,383.086,382.452,385.182,380.422,385.768,383.290,383.034,383.073,-7.968,-1.698,0.030,-0.081,535.448,336.520
101610.487,300.619,1.178,24.753,360.747,0.016,379.366,380.950,383.092,384.240,383.708,381.010,381.142,381.019,383.086,382.661,385.076,381.379,385.140,383.604,382.827,382.734,-7.989,-1.698,0.009,-0.080,535.448,336.520
101618.550,300.617,1.178,24.758,360.905,0.496,380.448,380.503,383.413,384.345,384.032,380.490,381.356,382.198,381.856,383.078,384.653,380.740,384.826,383.813,382.619,381.494,-7.937,-1.679,0.019,-0.082,535.448,336.520
101622.582,300.619,1.178,24.752,360.747,0.176,379.799,381.173,382.450,384.136,383.491,381.218,380.928,381.448,383.198,382.139,384.759,379.995,384.617,383.081,383.657,382.734,-7.958,-1.717,0.019,-0.081,535.448,336.520
101634.676,300.619,1.178,24.753,360.826,0.496,379.690,380.727,383.413,383.404,383.059,380.594,379.966,381.448,382.639,382.661,384.759,380.420,385.035,382.138,383.242,382.283,-7.958,-1.717,0.019,-0.081,535.448,336.520
101614.519,300.615,1.178,24.750,360.668,0.176,380.773,380.503,383.948,385.181,383.167,380.490,381.463,381.233,382.862,382.870,384.231,380.208,384.302,382.870,381.684,381.268,-7.927,-1.736,0.009,-0.081,535.448,336.520
101618.550,300.619,1.178,24.750,360.668,0.496,378.824,379.387,381.272,382.776,382.194,378.722,379.752,380.697,381.296,381.826,384.442,379.995,383.884,382.556,383.138,381.041,-7.968,-1.717,0.019,-0.082,535.448,336.520
101622.582,300.615,1.178,24.754,360.826,0.176,380.015,381.061,382.985,384.031,383.059,381.114,380.394,381.340,382.862,381.513,384.548,380.846,384.721,383.289,382.827,382.846,-7.979,-1.717,-0.001,-0.081,535.448,336.520
101618.550,300.619,1.178,24.739,360.352,0.016,379.799,381.395,383.520,383.508,383.599,380.802,381.035,381.019,382.415,382.661,383.808,380.314,384.302,382.138,383.450,382.395,-7.989,-1.679,0.019,-0.080,535.448,336.520
101610.487,300.614,1.178,24.748,360.589,0.496,379.690,379.832,382.771,383.717,382.302,379.866,381.035,381.340,382.415,381.721,384.864,380.527,384.302,384.231,383.865,382.508,-7.958,-1.717,0.019,-0.081,535.448,336.520
101602.424,300.619,1.177,24.749,360.589,0.336,380.773,381.953,383.948,384.450,384.897,380.594,381.998,382.413,383.422,383.183,385.498,381.591,384.931,383.708,383.761,382.169,-7.979,-1.698,0.030,-0.081,535.448,336.520
101598.393,300.635,1.177,25.036,368.966,-0.144,387.379,388.768,390.053,391.040,390.198,386.778,387.778,387.624,389.238,389.240,390.723,387.173,390.901,389.931,389.888,389.165,-6.073,-1.602,-0.021,-0.073,535.448,336.520
101594.361,300.640,1.177,25.031,368.808,0.016,387.162,388.430,390.481,391.981,390.955,388.650,387.778,389.340,390.244,389.762,392.307,388.876,392.681,391.501,391.030,390.970,-6.063,-1.621,-0.001,-0.072,535.448,336.520
101594.361,300.643,1.177,25.037,368.966,0.016,387.812,389.547,391.976,392.608,391.495,389.066,390.025,389.233,390.915,390.180,392.202,388.663,392.576,391.605,390.823,390.857,-6.084,-1.621,-0.011,-0.073,535.448,336.520
101598.393,300.638,1.177,25.036,368.966,0.016,389.003,388.095,391.548,392.814,391.387,389.066,389.811,389.876,390.804,390.493,393.153,387.812,392.995,391.605,391.342,390.406,-6.084,-1.621,-0.001,-0.073,535.448,336.520
101606.456,300.640,1.177,25.038,369.045,0.016,388.028,389.324,390.692,392.291,391.386,389.274,389.276,390.091,391.922,390.180,393.364,389.940,392.681,392.024,391.757,390.406,-6.063,-1.602,-0.001,-0.073,535.448,336.520
101606.456,300.643,1.177,25.038,369.045,0.336,388.786,389.435,392.297,391.977,391.819,389.121,389.169,389.555,391.475,391.850,392.941,389.195,393.833,391.291,392.069,390.745,-6.094,-1.602,0.009,-0.073,535.448,336.520
101602.424,300.643,1.177,25.041,369.124,0.336,388.569,389.100,391.762,392.814,391.278,388.705,389.486,388.589,391.027,390.597,392.941,388.237,392.367,391.291,390.511,389.391,-6.084,-1.640,-0.031,-0.073,535.448,336.520
101602.424,300.641,1.177,25.046,369.282,0.176,387.920,387.760,390.692,390.932,390.521,387.249,387.668,388.741,389.014,390.493,392.202,388.024,391.948,390.663,390.719,388.601,-6.042,-1.621,-0.011,-0.072,535.448,336.520
101618.550,300.641,1.178,25.039,369.124,0.176,387.162,387.649,389.942,391.141,390.413,388.185,387.989,388.634,390.133,388.614,391.885,387.386,391.843,389.617,390.096,389.616,-6.052,-1.640,-0.021,-0.073,535.448,336.520
101606.456,300.640,1.177,25.040,369.124,0.176,385.971,387.091,389.835,390.304,389.439,386.729,387.668,387.454,388.567,388.819,390.195,386.641,391.424,389.408,389.577,388.940,-6.011,-1.621,-0.011,-0.073,535.448,336.520
101606.456,300.641,1.177,25.032,368.887,0.336,387.054,387.091,389.086,391.245,389.656,387.353,387.882,388.205,389.461,389.550,391.521,386.641,391.215,389.826,389.577,389.504,-6.052,-1.640,0.009,-0.073,535.448,336.520
101606.456,300.649,1.177,25.044,369.203,0.016,386.621,387.649,389.086,390.932,389.980,386.521,387.989,388.526,389.350,389.654,391.627,387.551,391.005,389.826,389.681,388.488,-6.052,-1.621,-0.031,-0.073,535.448,336.520
101610.487,300.641,1.177,25.024,368.650,0.336,386.837,387.760,389.835,391.455,389.764,388.081,387.561,388.419,389.573,388.297,390.887,386.913,391.318,388.780,389.784,389.052,-6.042,-1.640,0.019,-0.072,535.448,336.520
101606.456,300.638,1.177,25.038,369.045,0.176,386.621,387.760,389.835,391.036,390.305,387.769,387.989,387.776,389.238,389.759,390.782,387.232,391.842,389.778,389.784,389.504,-6.052,-1.621,-0.021,-0.073,535.448,336.520
101606.456,300.638,1.177,25.035,368.966,0.176,387.379,387.426,390.477,391.977,390.413,388.081,388.524,389.063,389.461,389.654,392.472,387.125,392.156,390.930,390.095,389.955,-6.073,-1.602,-0.011,-0.072,535.448,336.520
101602.424,300.638,1.177,25.044,369.203,0.336,388.028,388.877,389.942,391.768,390.629,387.665,389.272,389.063,390.692,389.968,392.155,388.402,391.423,391.558,390.718,390.855,-6.073,-1.621,-0.011,-0.073,535.448,336.520
101594.361,300.643,1.177,25.050,369.361,0.496,387.702,389.993,391.120,392.082,391.927,388.913,388.844,390.242,391.251,390.698,393.317,389.573,393.622,391.767,391.652,391.419,-6.063,-1.640,-0.001,-0.072,535.448,336.520
101602.424,300.644,1.177,25.047,369.282,0.496,388.677,389.546,392.190,393.232,392.035,389.641,390.556,389.706,391.698,391.951,394.374,389.679,394.355,393.023,391.652,391.983,-6.084,-1.621,-0.001,-0.072,535.448,336.520
101610.487,300.644,1.177,25.043,369.203,0.336,389.976,390.104,392.618,394.068,393.225,390.057,390.128,390.886,391.251,391.638,394.374,389.892,394.041,392.918,393.106,391.645,-6.032,-1.621,0.009,-0.073,535.448,336.520
101594.361,300.643,1.177,25.050,369.361,0.336,389.110,390.216,392.297,394.070,392.900,390.265,390.128,390.457,392.929,391.533,394.374,389.999,393.727,391.767,392.275,391.532,-6.052,-1.583,-0.011,-0.073,535.448,336.520
101606.456,300.661,1.177,25.065,369.835,0.496,389.433,390.328,392.619,392.501,392.899,389.642,389.808,389.706,391.297,391.639,392.577,388.614,393.621,391.034,390.924,390.517,-3.970,-1.217,0.040,-0.055,535.448,336.520
101602.424,300.657,1.177,25.063,369.756,0.336,388.242,388.652,391.549,393.233,390.736,389.538,389.594,390.886,391.744,391.743,394.161,389.678,393.830,392.081,391.651,391.532,-3.960,-1.236,0.060,-0.056,535.448,336.520
101598.393,300.662,1.177,25.067,369.835,0.176,388.567,389.881,391.441,392.606,391.926,388.914,389.915,390.457,391.633,391.117,393.633,389.678,393.726,392.290,391.963,390.517,-3.949,-1.217,0.050,-0.056,535.448,336.520
101594.361,300.661,1.177,25.064,369.756,0.016,389.108,389.769,392.190,393.023,392.142,389.850,389.273,390.886,391.968,390.804,394.372,389.678,394.040,392.186,391.651,391.757,-3.960,-1.198,0.040,-0.056,535.448,336.520
101590.330,300.659,1.177,25.062,369.677,0.016,387.918,388.987,391.655,392.605,391.277,388.706,389.273,389.599,390.738,391.326,392.471,389.253,393.726,391.453,392.170,389.953,-3.980,-1.236,0.050,-0.056,535.448,336.520
101610.487,300.654,1.177,25.059,369.677,0.176,388.892,388.318,391.548,392.709,391.385,388.913,389.060,389.277,390.626,390.491,393.210,388.188,393.411,391.558,391.443,391.081,-3.980,-1.217,0.040,-0.056,535.448,336.520
101590.330,300.659,1.177,25.059,369.598,0.016,387.918,390.104,391.762,393.023,391.601,388.913,389.808,390.028,391.856,390.908,393.633,389.997,392.993,392.081,392.066,391.081,-3.960,-1.236,0.040,-0.056,535.448,336.520
101598.393,300.659,1.177,25.066,369.835,0.176,388.459,389.769,392.083,391.873,391.493,389.225,388.525,389.921,390.738,391.221,392.577,389.040,393.307,390.720,391.028,390.855,-3.970,-1.236,0.030,-0.056,535.448,336.520
101594.361,300.662,1.177,25.067,369.835,0.176,387.701,388.764,391.762,392.709,391.601,388.497,389.701,388.848,390.963,390.595,393.316,388.295,392.783,391.139,390.301,389.840,-3.960,-1.236,0.050,-0.056,535.448,336.520
101594.361,300.659,1.177,25.067,369.835,0.496,387.593,388.094,391.120,392.709,391.709,389.017,389.487,390.242,390.180,391.116,393.844,389.146,394.040,391.662,391.859,389.840,-3.970,-1.256,0.050,-0.056,535.448,336.520
101594.361,300.654,1.177,25.072,369.994,0.336,388.567,388.876,390.477,391.977,391.060,388.185,388.525,388.419,390.180,389.341,392.789,387.976,392.469,390.720,391.028,390.855,-3.970,-1.236,0.040,-0.055,535.448,336.520
101598.393,300.661,1.177,25.069,369.914,0.176,387.268,389.099,391.976,391.350,391.277,388.393,389.594,389.492,390.851,390.803,392.155,388.401,392.678,390.616,390.613,389.840,-3.949,-1.217,0.050,-0.056,535.448,336.520
101610.487,300.662,1.177,25.073,370.073,0.176,387.376,387.648,390.477,391.977,389.871,388.081,388.311,388.526,389.844,389.968,392.366,387.976,392.366,391.558,390.094,390.629,-3.960,-1.236,0.070,-0.057,535.448,336.520
101606.456,300.659,1.177,25.071,369.994,0.176,388.134,389.099,390.156,391.664,390.952,387.041,388.525,389.277,389.844,390.281,393.000,388.827,392.261,391.872,391.443,389.614,-3.970,-1.275,0.040,-0.055,535.448,336.520
101602.424,300.659,1.177,25.074,370.073,0.176,388.026,389.769,391.441,392.500,391.385,389.329,388.097,389.599,391.186,390.176,392.789,388.614,393.099,390.720,391.133,390.517,-3.960,-1.217,0.050,-0.056,535.448,336.520
101594.361,300.662,1.177,25.070,369.914,-0.304,387.051,389.211,391.441,392.605,391.385,388.809,389.701,388.955,390.515,391.116,392.895,388.933,393.308,392.081,391.341,391.870,-3.960,-1.217,0.060,-0.054,535.448,336.520
101602.424,300.659,1.177,25.061,369.677,0.176,389.001,389.099,392.404,393.441,393.115,390.369,390.557,391.100,391.075,391.846,394.374,389.146,394.250,392.186,391.756,390.517,-3.960,-1.256,0.050,-0.056,535.448,336.520
101602.424,300.657,1.177,25.071,369.994,0.016,388.460,389.324,390.692,392.396,391.601,388.601,389.487,389.492,391.186,391.220,393.423,389.040,393.517,391.767,391.548,390.517,-3.970,-1.256,0.040,-0.056,535.448,336.520
101594.361,300.659,1.177,25.075,370.073,0.016,388.460,389.324,392.725,392.396,391.709,389.121,388.739,389.492,391.075,391.011,393.212,388.401,393.099,390.302,391.029,390.855,-3.991,-1.236,0.050,-0.055,535.448,336.520
101602.424,300.657,1.177,25.071,369.994,0.176,388.027,389.212,391.548,392.709,391.601,389.745,389.808,389.384,391.410,392.160,394.268,389.572,393.413,392.290,390.925,390.968,-3.960,-1.236,0.060,-0.055,535.448,336.520
101598.393,300.667,1.177,25.035,368.887,0.336,388.677,389.548,391.871,392.502,391.927,388.915,388.419,389.493,390.627,390.387,392.683,388.402,393.413,390.721,391.237,390.969,-2.002,-0.698,0.131,-0.035,535.448,336.520
101602.424,300.665,1.177,25.023,368.571,0.336,387.486,389.546,391.229,392.398,391.602,389.019,389.703,388.849,390.627,390.179,392.049,387.977,392.366,391.245,390.199,389.954,-1.981,-0.698,0.141,-0.034,535.448,336.520
101618.550,300.665,1.177,25.029,368.808,0.016,388.893,387.871,391.120,392.921,390.953,388.603,389.703,390.351,391.075,390.701,393.528,388.828,393.308,391.559,391.548,390.630,-2.002,-0.679,0.141,-0.034,535.448,336.520
101598.393,300.669,1.177,25.029,368.729,0.176,388.460,390.104,390.799,392.501,391.170,388.811,389.061,389.922,391.410,391.014,393.317,389.360,392.575,392.815,391.964,391.984,-2.054,-0.698,0.141,-0.035,535.448,336.520
101598.393,300.667,1.177,25.029,368.729,0.176,389.218,390.439,392.618,392.919,393.116,389.747,389.168,390.672,391.746,391.640,393.000,389.041,393.727,390.617,391.548,390.969,-2.002,-0.698,0.141,-0.035,535.448,336.520
101590.330,300.659,1.177,25.027,368.650,0.336,388.243,389.657,391.120,392.188,390.953,389.017,389.810,390.136,391.746,391.222,393.740,389.679,393.413,392.187,391.237,391.194,-2.013,-0.659,0.141,-0.035,535.448,336.520
101598.393,300.664,1.177,25.040,369.045,0.336,389.651,389.657,391.762,393.024,392.900,389.121,389.808,390.458,391.075,391.849,393.951,389.999,393.936,392.710,392.691,391.194,-2.002,-0.698,0.131,-0.034,535.448,336.520
101586.298,300.667,1.177,25.033,368.808,0.176,389.110,390.551,392.832,394.279,393.333,390.577,390.878,391.100,393.087,391.744,394.585,390.211,394.355,392.187,392.171,391.307,-2.023,-0.698,0.141,-0.035,535.448,336.520
101606.456,300.665,1.177,25.033,368.887,0.176,388.352,389.322,391.976,391.769,391.278,389.225,389.701,389.170,391.075,391.640,392.578,389.041,394.146,391.873,392.275,391.758,-1.971,-0.717,0.141,-0.033,535.448,336.520
101602.424,300.667,1.177,25.031,368.808,0.656,389.651,389.211,392.404,393.442,392.143,390.057,390.236,390.350,391.746,391.951,394.268,388.722,393.832,392.710,391.652,391.758,-1.971,-0.679,0.131,-0.034,535.448,336.520
101606.456,300.664,1.177,25.031,368.808,0.336,389.218,390.997,392.832,393.651,392.900,389.953,390.771,391.636,392.752,392.681,394.796,390.850,394.041,392.291,392.587,391.533,-1.971,-0.679,0.131,-0.035,535.448,336.520
101598.393,300.667,1.177,25.035,368.887,0.016,389.867,390.104,392.725,392.606,392.035,389.849,389.487,389.706,391.522,391.429,393.423,389.360,394.041,391.663,391.652,391.082,-2.013,-0.698,0.131,-0.034,535.448,336.520
101594.361,300.665,1.177,25.027,368.650,0.176,388.460,390.104,391.976,393.233,392.468,389.641,390.450,389.813,391.857,391.742,393.212,389.679,394.040,392.396,391.860,391.758,-2.013,-0.698,0.121,-0.034,535.448,336.520
101594.361,300.662,1.177,25.029,368.729,0.336,389.110,388.876,392.083,393.442,392.684,390.057,390.343,390.993,391.410,392.160,394.796,389.679,394.563,392.814,392.275,391.533,-2.002,-0.717,0.141,-0.034,535.448,336.520
101582.267,300.661,1.177,25.020,368.413,0.176,389.434,390.104,392.083,392.710,392.143,389.329,389.808,390.028,391.298,390.072,392.261,388.828,392.678,391.558,391.030,391.533,-2.023,-0.698,0.131,-0.035,535.448,336.520
101590.330,300.662,1.177,25.027,368.650,0.176,388.027,389.657,391.869,391.874,391.927,389.329,389.380,390.028,391.746,391.638,393.212,389.360,393.726,391.348,392.484,390.742,-2.013,-0.679,0.111,-0.035,535.448,336.520
101586.298,300.659,1.177,25.025,368.571,0.176,388.784,389.322,391.441,393.756,391.711,389.849,390.129,389.921,391.746,392.264,394.057,389.466,393.935,392.814,391.757,391.532,-2.023,-0.717,0.151,-0.036,535.448,336.520
101594.361,300.659,1.177,25.021,368.492,0.336,389.866,390.105,392.404,393.442,392.468,388.601,389.701,390.671,391.075,391.533,393.423,389.147,393.202,391.767,391.342,390.968,-2.002,-0.698,0.131,-0.034,535.448,336.520
101598.393,300.661,1.177,25.029,368.729,0.336,388.242,390.217,391.013,393.129,392.035,390.057,390.557,390.671,392.417,391.011,394.057,390.105,394.249,392.186,392.276,391.757,-1.992,-0.698,0.141,-0.034,535.448,336.520
101598.393,300.665,1.177,25.026,368.650,0.336,388.784,389.993,392.083,392.082,392.035,389.537,390.022,390.028,390.515,391.533,392.683,389.466,393.726,392.395,392.173,391.757,-1.992,-0.717,0.131,-0.034,535.448,336.520
101590.330,300.665,1.177,24.944,366.200,0.496,385.862,387.315,390.159,390.202,389.980,387.044,387.028,387.455,388.614,389.135,390.465,386.274,390.690,388.105,389.056,388.713,0.059,-0.140,0.182,-0.014,535.448,336.520
101594.361,300.670,1.177,24.947,366.279,0.816,385.537,386.531,388.660,389.679,388.142,385.588,386.707,386.276,388.167,388.195,390.676,387.019,391.004,389.779,388.433,389.164,0.059,-0.140,0.202,-0.015,535.448,336.520
101594.361,300.669,1.177,24.946,366.279,0.496,386.836,386.643,389.835,391.457,389.872,387.148,387.777,388.099,388.614,388.508,390.993,387.125,390.690,389.465,389.679,388.374,0.059,-0.159,0.202,-0.014,535.448,336.520
101594.361,300.664,1.177,24.938,366.042,0.816,386.186,388.541,389.407,390.933,390.088,387.460,387.670,388.206,389.621,388.404,391.732,387.232,391.214,390.093,390.095,389.390,0.059,-0.140,0.192,-0.014,535.448,336.520
101586.298,300.670,1.177,24.945,366.200,0.656,386.619,387.759,390.692,390.096,390.303,386.940,388.205,388.099,389.509,389.761,390.782,387.764,392.366,390.093,390.406,389.728,0.070,-0.159,0.172,-0.013,535.448,336.520
101586.298,300.664,1.177,24.942,366.121,0.336,388.352,387.648,390.692,391.456,389.871,387.977,388.740,388.313,389.956,389.865,392.366,386.700,391.528,389.884,389.368,389.954,0.070,-0.140,0.182,-0.013,535.448,336.520
101578.235,300.667,1.177,24.940,366.042,0.336,386.944,388.652,390.370,391.874,390.412,387.249,388.311,388.742,389.956,389.865,392.366,388.509,392.366,390.512,390.614,389.164,0.070,-0.140,0.192,-0.013,535.448,336.520
101582.267,300.665,1.177,24.942,366.121,0.336,387.269,388.429,390.370,391.665,390.087,388.185,387.669,388.634,390.404,388.822,392.155,388.083,392.051,390.407,390.510,390.405,0.070,-0.140,0.182,-0.014,535.448,336.520
101586.298,300.662,1.177,24.942,366.121,0.496,386.511,388.429,390.585,391.665,390.844,388.705,388.632,388.526,390.404,390.596,391.627,388.828,392.261,390.093,390.510,389.164,0.070,-0.159,0.192,-0.013,535.448,336.520
101590.330,300.665,1.177,24.939,366.042,0.496,387.486,386.643,389.621,391.142,389.871,387.977,387.669,388.848,389.173,389.028,392.155,387.338,392.156,390.617,390.822,390.179,0.028,-0.121,0.182,-0.014,535.448,336.520
101586.298,300.665,1.177,24.945,366.200,0.816,387.269,389.211,390.477,391.769,391.060,387.873,388.953,389.384,390.292,389.550,392.155,388.296,391.214,390.198,389.887,389.277,0.070,-0.159,0.202,-0.014,535.448,336.520
101594.361,300.667,1.177,24.941,366.121,0.656,387.161,387.983,389.942,391.142,389.546,387.353,387.241,388.741,390.068,389.550,391.416,388.083,392.051,389.047,389.783,389.390,0.049,-0.140,0.192,-0.014,535.448,336.520
101590.330,300.669,1.177,24.955,366.516,0.816,386.511,387.424,390.263,391.351,390.412,387.145,388.204,387.240,388.950,389.968,391.204,387.445,391.527,390.617,389.368,389.277,0.059,-0.159,0.192,-0.014,535.448,336.520
101594.361,300.669,1.177,24.938,366.042,0.656,387.269,387.648,390.477,391.247,390.520,387.665,388.525,389.277,389.062,389.237,391.944,387.338,391.841,390.197,389.991,388.374,0.070,-0.140,0.202,-0.014,535.448,336.520
101598.393,300.673,1.177,24.946,366.279,0.816,386.619,387.759,389.086,391.247,390.195,387.561,387.669,388.098,389.733,388.297,391.521,387.551,391.631,390.511,390.511,389.502,0.080,-0.159,0.202,-0.014,535.448,336.520
101590.330,300.669,1.177,24.939,366.042,0.816,387.269,388.318,390.799,390.828,390.844,388.081,387.883,388.312,389.509,389.759,391.416,387.764,392.155,389.778,390.096,390.517,0.039,-0.121,0.212,-0.013,535.448,336.520
101594.361,300.667,1.177,24.946,366.279,0.496,387.809,388.652,391.334,392.292,390.952,388.913,389.808,389.706,390.963,390.281,393.528,389.041,393.097,391.872,391.238,391.419,0.049,-0.121,0.202,-0.013,535.448,336.520
101586.298,300.667,1.177,24.950,366.358,0.656,388.784,389.659,391.548,392.397,392.034,388.809,388.953,389.813,390.739,390.594,392.578,388.934,392.783,391.244,391.653,389.501,0.039,-0.140,0.182,-0.014,535.448,336.520
101594.361,300.665,1.177,24.941,366.121,0.336,388.567,389.659,391.334,392.188,391.709,389.433,388.739,389.492,391.186,389.759,392.895,388.402,392.888,391.139,390.719,390.855,0.039,-0.140,0.162,-0.014,535.448,336.520
101586.298,300.664,1.177,24.945,366.200,0.496,387.376,389.212,391.976,392.082,392.034,389.225,389.594,389.599,391.522,391.742,392.789,389.999,394.249,391.244,391.965,390.629,0.059,-0.140,0.202,-0.013,535.448,336.520
101598.393,300.667,1.177,25.053,369.440,0.336,389.543,390.665,393.049,393.757,392.684,389.435,390.344,390.243,391.746,391.118,394.585,389.254,393.832,393.024,391.964,392.097,2.069,0.533,0.233,0.012,535.448,336.520
101594.361,300.667,1.177,25.056,369.519,0.336,389.218,390.552,392.942,393.443,393.008,389.955,390.986,390.887,392.528,391.849,394.162,390.424,394.250,392.710,392.483,391.871,2.038,0.533,0.243,0.012,535.448,336.520
101578.235,300.667,1.177,25.048,369.203,0.496,389.759,390.663,392.618,393.653,392.792,391.203,390.237,391.423,392.528,392.579,395.219,391.275,396.135,393.233,393.106,393.112,2.058,0.533,0.253,0.012,535.448,336.520
101594.361,300.665,1.177,25.046,369.203,0.336,389.543,391.110,393.903,394.278,393.657,391.099,391.093,390.351,392.193,392.579,394.691,390.637,394.879,393.443,392.691,392.435,2.069,0.495,0.222,0.011,535.448,336.520
101590.330,300.665,1.177,25.046,369.203,0.496,390.084,390.105,393.046,394.278,393.333,390.579,391.414,392.066,391.857,392.997,395.536,390.743,395.193,393.547,394.040,392.323,2.038,0.533,0.222,0.012,535.448,336.520
101598.393,300.667,1.177,25.045,369.203,0.496,389.976,390.440,392.404,394.278,393.333,389.641,390.451,391.101,392.528,391.849,394.374,390.318,394.460,392.919,393.210,392.887,2.058,0.552,0.253,0.012,535.448,336.520
101594.361,300.667,1.177,25.051,369.361,0.496,389.976,390.998,392.939,393.650,393.116,390.785,390.557,391.209,392.417,393.206,394.374,389.999,394.983,392.605,393.314,392.210,2.048,0.552,0.212,0.012,535.448,336.520
101594.361,300.669,1.177,25.046,369.203,0.336,390.192,390.552,393.260,394.278,392.900,390.577,391.199,390.670,392.417,392.788,395.113,389.892,394.669,393.129,392.587,392.210,2.058,0.533,0.233,0.013,535.448,336.520
101594.361,300.667,1.177,25.048,369.282,0.336,389.218,390.217,392.297,393.546,393.008,389.537,390.022,391.099,391.587,392.162,394.585,390.531,394.146,393.443,393.417,392.999,2.110,0.533,0.222,0.012,535.448,336.520
101594.361,300.670,1.177,25.049,369.282,0.496,390.301,391.668,393.582,394.696,394.198,391.409,391.306,392.386,393.488,391.220,395.113,390.743,394.774,393.129,392.898,392.210,2.069,0.533,0.222,0.012,535.448,336.520
101606.456,300.672,1.177,25.044,369.203,0.176,388.893,390.328,392.939,393.441,393.225,390.057,390.771,390.777,392.370,392.995,394.057,390.637,394.460,392.919,393.210,392.548,2.079,0.533,0.212,0.012,535.448,336.520
101598.393,300.672,1.177,25.048,369.282,0.816,390.625,391.222,393.153,394.382,392.684,390.681,391.306,391.421,392.705,393.203,395.324,389.572,394.565,393.338,392.379,392.210,2.069,0.552,0.243,0.012,535.448,336.520
101606.456,300.670,1.177,25.044,369.203,0.336,389.867,391.222,393.475,394.591,394.198,390.161,391.520,391.314,393.041,392.473,394.691,390.423,394.460,393.024,392.483,391.646,2.069,0.533,0.222,0.012,535.448,336.520
